RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	10306947	10694130	14.3379	10.2791	14:20:16N	10:16:45E	32PPA3793785478	ND32-07	P	PPL		NG	07				N				GUERESKOUM	Guéréskoum	Guereskoum	GUERESKOUM	Guéréskoum	Guereskoum		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307090	10694273	14.1978	10.9175	14:11:52N	10:55:03E	32PQA0692870452	ND32-08	P	PPL		NG	07				N				MALDALA	Maldala	Maldala	MALDALA	Maldala	Maldala		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307093	10694276	14.1858	10.9515	14:11:09N	10:57:05E	32PQA1061069154	ND32-08	P	PPL		NG	07				N				OUHOULE	Ouhoulé	Ouhoule	OUHOULE	Ouhoulé	Ouhoule		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306936	10694120	14.3579	10.335	14:21:28N	10:20:06E	32PPA4395387725	ND32-07	P	PPL		NG	07				N				YAME	Yamé	Yame	YAME	Yamé	Yame		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306937	10694121	14.367	10.3118	14:22:01N	10:18:42E	32PPA4144688717	ND32-07	P	PPL		NG	07				N				ANOURDI	Anourdi	Anourdi	ANOURDI	Anourdi	Anourdi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306939	10694122	14.3674	10.2893	14:22:03N	10:17:21E	32PPA3901988748	ND32-07	P	PPL		NG	07				N				ALEOUARIOUA	Aléouarioua	Aleouarioua	ALEOUARIOUA	Aléouarioua	Aleouarioua		2008-09-18	1,2,3,4	1			2008-09-19		
1	10256634	10609586	15.043054	9.104936	15:02:35N	9:06:18E	32PNB1127963091	ND32-03	P	PPL		NG	07				N				KARAOUNSKI	Karaounski	Karaounski	KARAOUNSKI	Karaounski	Karaounski		2008-08-07	1,2,3,4	1			2008-08-07		
1	10256635	10609587	15.014986	9.018926	15:00:54N	9:01:08E	32PNB0203559984	ND32-03	P	PPL		NG	07				N				ADAM	Adam	Adam	ADAM	Adam	Adam		2008-08-07	1,2,3,4	1			2008-08-07		
1	10256636	10609588	15.065356	9.011344	15:03:55N	9:00:41E	32PNB0121965555	ND32-03	P	PPL		NG	07				N				DANKALIRAM	Dankaliram	Dankaliram	DANKALIRAM	Dankaliram	Dankaliram		2008-08-07	1,2,3,4	1			2008-08-07		
1	10256637	10609589	15.010496	9.194562	15:00:38N	9:11:40E	32PNB2091659496	ND32-03	P	PPL		NG	07				N				GOULOUSKI	Goulouski	Goulouski	GOULOUSKI	Goulouski	Goulouski		2008-08-07	1,2,3,4	1			2008-08-07		
3	-1084309	-1608250	14.0415	8.8824	14:02:29N	8:52:57E	32PMA8730352319	ND32-06	P	PPL		NG	07				N				MAYGOADAHI	Maygoadahi	Maygoadahi	MAYGOADAHI	Maygoadahi	Maygoadahi		2008-08-26	1,2,3,4,5	1			1993-09-01		
1	-1084308	-1608241	14.221212	8.964908	14:13:16N	8:57:54E	32PMA9621472192	ND32-06	P	PPL		NG	07				N				MAYGARKE	Maygarké	Maygarke	MAYGARKE	Maygarké	Maygarke		2008-08-26	1,2,3,4,5	1			2008-08-26		
1	10307016	10694199	14.2649	10.1548	14:15:54N	10:09:17E	32PPA2457177333	ND32-07	P	PPL		NG	07				N				ADAMRI	Adamri	Adamri	ADAMRI	Adamri	Adamri		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306986	10694169	14.3108	10.1165	14:18:39N	10:06:59E	32PPA2041582390	ND32-07	P	PPL		NG	07				N				MAYKORE	May Koré	May Kore	MAYKORE	May Koré	May Kore		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306987	10694170	14.2999	10.1038	14:18:00N	10:06:14E	32PPA1905181177	ND32-07	P	PPL		NG	07				N				OUADIAGAL	Ouadiagal	Ouadiagal	OUADIAGAL	Ouadiagal	Ouadiagal		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306988	10694171	14.2762	10.0858	14:16:34N	10:05:09E	32PPA1712178547	ND32-07	P	PPL		NG	07				N				KAOURA	Kaoura	Kaoura	KAOURA	Kaoura	Kaoura		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306989	10694172	14.2743	10.0108	14:16:27N	10:00:39E	32PPA0903178300	ND32-07	P	PPL		NG	07				N				GUINDARAM	Guindaram	Guindaram	GUINDARAM	Guindaram	Guindaram		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306990	10694173	14.2838	10.0238	14:17:02N	10:01:26E	32PPA1042979357	ND32-07	P	PPL		NG	07				N				GROUMBOUNI	Groumbouni	Groumbouni	GROUMBOUNI	Groumbouni	Groumbouni		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306977	10694160	14.3557	10.0768	14:21:21N	10:04:36E	32PPA1610987336	ND32-07	P	PPL		NG	07				N				ZANGONKOUMBIA	Zangon Koumbia	Zangon Koumbia	ZANGONKOUMBIA	Zangon Koumbia	Zangon Koumbia		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306983	10694166	14.2891	10.1766	14:17:21N	10:10:36E	32PPA2690980021	ND32-07	P	PPL		NG	07				N				KIRINDOL	Kirindol	Kirindol	KIRINDOL	Kirindol	Kirindol		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306984	10694167	14.2907	10.1709	14:17:27N	10:10:15E	32PPA2629480195	ND32-07	P	PPL		NG	07				N				KAONIGUIDI	Kao Niguidi	Kao Niguidi	KAONIGUIDI	Kao Niguidi	Kao Niguidi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306710	10693893	14.5932	10.3135	14:35:36N	10:18:49E	32PPB4148513742	ND32-07	P	PPL		NG	07				N				KASSADIENDE	Kassadiendé	Kassadiende	KASSADIENDE	Kassadiendé	Kassadiende		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306711	10693894	14.5784	10.2969	14:34:42N	10:17:49E	32PPB3970612094	ND32-07	P	PPL		NG	07				N				ZANGONMALEMGANA	Zangon Malèm Gana	Zangon Malem Gana	ZANGONMALEMGANA	Zangon Malèm Gana	Zangon Malem Gana		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306712	10693895	14.5751	10.2961	14:34:30N	10:17:46E	32PPB3962211728	ND32-07	P	PPL		NG	07				N				NGUIBIDI	Nguibidi	Nguibidi	NGUIBIDI	Nguibidi	Nguibidi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306713	10693896	14.555915	10.308308	14:33:21N	10:18:30E	32PPB4095009614	ND32-07	P	PPL		NG	07				N				KANOUHOULHOUL	Kanouhoulhoul	Kanouhoulhoul	KANOUHOULHOUL	Kanouhoulhoul	Kanouhoulhoul		2008-09-18	1,2,3,4	1			2008-09-19		
1	-1083222	-1606740	13.3854	3.1499	13:23:07N	3:09:00E	31PEQ1623079761	ND31-11	P	PPL		NG	03				V				KOMDILIKEYNA	Komdili Keyna	Komdili Keyna	KOMDILIKEYNA	Komdili Keyna	Komdili Keyna		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1083222	-1606739	13.3854	3.1499	13:23:07N	3:09:00E	31PEQ1623079761	ND31-11	P	PPL		NG	03				N				KOMDILIKAINA	Komdili-Kaïna	Komdili-Kaina	KOMDILIKAINA	Komdili-Kaïna	Komdili-Kaina		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1083221	-1606738	13.355	3.1586	13:21:18N	3:09:31E	31PEQ1717476400	ND31-11	P	PPL		NG	03				N				KOMDILIDAREY	Komdili-Darey	Komdili-Darey	KOMDILIDAREY	Komdili-Darey	Komdili-Darey		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1083220	-1606737	13.3776	3.1297	13:22:39N	3:07:47E	31PEQ1404378897	ND31-11	P	PPL		NG	03				N				KOMDILIBERI	Komdili-Béri	Komdili-Beri	KOMDILIBERI	Komdili-Béri	Komdili-Beri		2008-10-22	1,2,3,4,5	1			2008-10-22		
3	-1083204	-1606714	13.028	3.3281	13:01:41N	3:19:41E	31PEQ3557640255	ND31-11	P	PPL		NG	03				N				KOLOUMBOU	Koloumbou	Koloumbou	KOLOUMBOU	Koloumbou	Koloumbou		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083183	-1606684	13.3303	3.3015	13:19:49N	3:18:05E	31PEQ3265173683	ND31-11	P	PPL		NG	03				N				KOLIBABONGA	Kolibabonga	Kolibabonga	KOLIBABONGA	Kolibabonga	Kolibabonga		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083175	-1606675	13.9782	3.9437	13:58:42N	3:56:37E	31PFR0192545518	ND31-11	P	PPL		NG	03				N				KOLEFOU	Koléfou	Kolefou	KOLEFOU	Koléfou	Kolefou		2008-10-22	1,2,3,4,5,6,7,8,9	1			2003-07-31		
3	-1083168	-1606665	13.4736	3.4923	13:28:25N	3:29:32E	31PEQ5328389564	ND31-11	P	PPL		NG	03				N				KOKOUKOU	Kokoukou	Kokoukou	KOKOUKOU	Kokoukou	Kokoukou		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083161	-1606658	13.1481	3.607	13:08:53N	3:36:25E	31PEQ6578653593	ND31-11	P	PPL		NG	03				N				KOKOROBE	Kokorobé	Kokorobe	KOKOROBE	Kokorobé	Kokorobe		2008-10-22	1,2,3,4,5	1			1993-09-01		
1	10307018	10694201	14.2663	10.1718	14:15:59N	10:10:18E	32PPA2640477497	ND32-07	P	PPL		NG	07				N				KREDI	Krédi	Kredi	KREDI	Krédi	Kredi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307019	10694202	14.2314	10.1392	14:13:53N	10:08:21E	32PPA2290673619	ND32-07	P	PPL		NG	07				N				BOUKARMIDI	Boukar Midi	Boukar Midi	BOUKARMIDI	Boukar Midi	Boukar Midi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307020	10694203	14.2248	10.1657	14:13:29N	10:09:57E	32PPA2576972903	ND32-07	P	PPL		NG	07				N				GUIRIPKA	Guiripka	Guiripka	GUIRIPKA	Guiripka	Guiripka		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307021	10694204	14.2202	10.1774	14:13:13N	10:10:39E	32PPA2703472400	ND32-07	P	PPL		NG	07				N				GOUROMAMADOUKAHI	Gouro Mamadou Kahi	Gouro Mamadou Kahi	GOUROMAMADOUKAHI	Gouro Mamadou Kahi	Gouro Mamadou Kahi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307005	10694188	14.2452	10.0173	14:14:43N	10:01:02E	32PPA0974775084	ND32-07	P	PPL		NG	07				N				DAMORI	Damori	Damori	DAMORI	Damori	Damori		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307007	10694190	14.2213	10.0075	14:13:17N	10:00:27E	32PPA0870172436	ND32-07	P	PPL		NG	07				N				KANGAROUAFALAMA	Kangaroua Falama	Kangaroua Falama	KANGAROUAFALAMA	Kangaroua Falama	Kangaroua Falama		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307008	10694191	14.226	10.0465	14:13:34N	10:02:47E	32PPA1290772974	ND32-07	P	PPL		NG	07				N				DAMOUKAODI	Damou Kaodi	Damou Kaodi	DAMOUKAODI	Damou Kaodi	Damou Kaodi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307009	10694192	14.2112	10.0405	14:12:40N	10:02:26E	32PPA1226671334	ND32-07	P	PPL		NG	07				N				DAMOUBOUKAR	Damou Boukar	Damou Boukar	DAMOUBOUKAR	Damou Boukar	Damou Boukar		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307010	10694193	14.1975	10.0035	14:11:51N	10:00:13E	32PPA0828069802	ND32-07	P	PPL		NG	07				N				DJIRINKARIMBOA	Djirin Karimboa	Djirin Karimboa	DJIRINKARIMBOA	Djirin Karimboa	Djirin Karimboa		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307012	10694195	14.201	10.0843	14:12:04N	10:05:03E	32PPA1699870228	ND32-07	P	PPL		NG	07				N				GASSAFA	Gassafa	Gassafa	GASSAFA	Gassafa	Gassafa		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306991	10694174	14.291	10.0557	14:17:28N	10:03:21E	32PPA1386780169	ND32-07	P	PPL		NG	07				N				KAOURA	Kaoura	Kaoura	KAOURA	Kaoura	Kaoura		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306972	10694155	14.3799	10.0335	14:22:48N	10:02:01E	32PPA1142889992	ND32-07	P	PPL		NG	07				N				OULADI	Ouladi	Ouladi	OULADI	Ouladi	Ouladi		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306973	10694156	14.3749	10.0408	14:22:30N	10:02:27E	32PPA1221889442	ND32-07	P	PPL		NG	07				N				CHAYA	Chaya	Chaya	CHAYA	Chaya	Chaya		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306974	10694157	14.3753	10.081	14:22:31N	10:04:52E	32PPA1655289506	ND32-07	P	PPL		NG	07				N				DJIGAROM	Djigarom	Djigarom	DJIGAROM	Djigarom	Djigarom		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306975	10694158	14.3604	10.061	14:21:37N	10:03:40E	32PPA1440387848	ND32-07	P	PPL		NG	07				N				KOUROUMBOUTOU	Kouroum Boutou	Kouroum Boutou	KOUROUMBOUTOU	Kouroum Boutou	Kouroum Boutou		2008-09-18	1,2,3,4	1			2008-09-19		
1	-1083135	-1606610	13.7152	3.1674	13:42:55N	3:10:03E	31PER1810016235	ND31-11	P	PPL		NG	03				N				KOGOROU	Kogorou	Kogorou	KOGOROU	Kogorou	Kogorou		2008-10-22	1,2,3,4,5	1			2008-10-22		
3	-1083121	-1606592	13.6521	3.5346	13:39:08N	3:32:05E	31PER5781809315	ND31-11	P	PPL		NG	03				N				KOFITI	Kofiti	Kofiti	KOFITI	Kofiti	Kofiti		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083105	-1606573	13.6084	3.0747	13:36:30N	3:04:29E	31PER0808004419	ND31-11	P	PPL		NG	09				N				KODEY	Kodey	Kodey	KODEY	Kodey	Kodey		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083087	-1606550	13.5708	3.3569	13:34:15N	3:21:25E	31PER3861300288	ND31-11	P	PPL		NG	03				N				KOBOLO	Kobolo	Kobolo	KOBOLO	Kobolo	Kobolo		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083079	-1606541	13.9357	3.1198	13:56:09N	3:07:11E	31PER1294140618	ND31-11	P	PPL		NG	09				N				KOBI	Kobi	Kobi	KOBI	Kobi	Kobi		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083078	-1606540	13.6325	3.6837	13:37:57N	3:41:01E	31PER7395107187	ND31-11	P	PPL		NG	03				N				KOBI	Kobi	Kobi	KOBI	Kobi	Kobi		2008-10-22	1,2,3,4,5	1			1993-09-01		
1	10306959	10694142	14.4083	10.1439	14:24:30N	10:08:38E	32PPA2331793189	ND32-07	P	PPL		NG	07				N				YAKIRI	Yakiri	Yakiri	YAKIRI	Yakiri	Yakiri		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306962	10694145	14.3923	10.1159	14:23:32N	10:06:57E	32PPA2030691405	ND32-07	P	PPL		NG	07				N				AMOU	Amou	Amou	AMOU	Amou	Amou		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306965	10694148	14.3928	10.0876	14:23:34N	10:05:15E	32PPA1725591445	ND32-07	P	PPL		NG	07				N				GOCHI	Gochi	Gochi	GOCHI	Gochi	Gochi		2008-09-18	1,2,3,4	1			2008-09-19		
3	-1083157	-1606654	13.5705	3.1372	13:34:14N	3:08:14E	31PER1484300231	ND31-11	P	PPL		NG	03				N				KOKORBE	Kokorbé	Kokorbe	KOKORBE	Kokorbé	Kokorbe		2008-10-22	1,2,3,4,5	1			1993-09-01		
1	-1083151	-1606645	13.693	3.3813	13:41:35N	3:22:53E	31PER4123113807	ND31-11	P	PPL		NG	03				V				KOKIREMODIKWARA	Kokiré Modi Kwara	Kokire Modi Kwara	KOKIREMODIKWARA	Kokiré Modi Kwara	Kokire Modi Kwara		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1083151	-1606644	13.693	3.3813	13:41:35N	3:22:53E	31PER4123113807	ND31-11	P	PPL		NG	03				N				KOKIREMODIKOARA	Kokiré-Modikoara	Kokire-Modikoara	KOKIREMODIKOARA	Kokiré-Modikoara	Kokire-Modikoara		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1083150	-1606643	13.7224	3.3799	13:43:21N	3:22:48E	31PER4107517058	ND31-11	P	PPL		NG	03				V				KOKIREKWARATEGUI	Kokiré Kwara Tégui	Kokire Kwara Tegui	KOKIREKWARATEGUI	Kokiré Kwara Tégui	Kokire Kwara Tegui		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1083150	-1606642	13.7224	3.3799	13:43:21N	3:22:48E	31PER4107517058	ND31-11	P	PPL		NG	03				N				KOKIREKOARATEGUI	Kokiré-Koaratégui	Kokire-Koarategui	KOKIREKOARATEGUI	Kokiré-Koaratégui	Kokire-Koarategui		2008-10-22	1,2,3,4,5	1			2008-10-22		
3	-1083150	-1606641	13.7224	3.3799	13:43:21N	3:22:48E	31PER4107517058	ND31-11	P	PPL		NG	03				V				KOKIREKOARATEGI	Kokiré Koaratégi	Kokire Koarategi	KOKIREKOARATEGI	Kokiré Koaratégi	Kokire Koarategi		2008-10-22	1,2,3,4,5				1993-09-01		
3	-1083141	-1606623	13.0784	3.4762	13:04:42N	3:28:34E	31PEQ5162445854	ND31-11	P	PPL		NG	03				N				KOINIDIBANGOU	Koinidibangou	Koinidibangou	KOINIDIBANGOU	Koinidibangou	Koinidibangou		2008-10-22	1,2,3,4,5	1			1993-09-01		
1	10306699	10693882	14.529	10.4047	14:31:44N	10:24:17E	32PPB5135506698	ND32-07	P	PPL		NG	07				N				BAROUA	Baroua	Baroua	BAROUA	Baroua	Baroua		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306700	10693883	14.5607	10.3868	14:33:39N	10:23:12E	32PPB4940410193	ND32-07	P	PPL		NG	07				N				LARABA	Laraba	Laraba	LARABA	Laraba	Laraba		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306701	10693884	14.5707	10.417	14:34:15N	10:25:01E	32PPB5265111319	ND32-07	P	PPL		NG	07				N				KOLOLA	Kolola	Kolola	KOLOLA	Kolola	Kolola		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306705	10693888	14.5705	10.3811	14:34:14N	10:22:52E	32PPB4878311273	ND32-07	P	PPL		NG	07				N				ABATILORI	Abatilori	Abatilori	ABATILORI	Abatilori	Abatilori		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306706	10693889	14.5399	10.3779	14:32:24N	10:22:40E	32PPB4845907886	ND32-07	P	PPL		NG	07				N				KAMOUKAJATARI	Kamoukajatari	Kamoukajatari	KAMOUKAJATARI	Kamoukajatari	Kamoukajatari		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307101	10694285	14.1284	10.8771	14:07:42N	10:52:38E	32PQA0262962737	ND32-08	P	PPL		NG	07				N				KIESSAOUA	Kiéssaoua	Kiessaoua	KIESSAOUA	Kiéssaoua	Kiessaoua		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307146	10694330	14.1688	10.3306	14:10:08N	10:19:50E	32PPA4359866803	ND32-07	P	PPL		NG	07				N				DJANGOKOLAKAMINA	Django Kolakamina	Django Kolakamina	DJANGOKOLAKAMINA	Django Kolakamina	Django Kolakamina		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307147	10694331	14.1754	10.274	14:10:31N	10:16:26E	32PPA3748567499	ND32-07	P	PPL		NG	07				N				DOGO	Dogo	Dogo	DOGO	Dogo	Dogo		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307218	10694401	14.0053	10.6451	14:00:19N	10:38:42E	32PPA7767348930	ND32-08	P	PPL		NG	07				N				ADJIMOUNERI	Adji Mounéri	Adji Mouneri	ADJIMOUNERI	Adji Mounéri	Adji Mouneri		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307003	10694186	14.3343	10.0098	14:20:03N	10:00:35E	32PPA0889584936	ND32-07	P	PPL		NG	07				N				DOTOUKOU	Dotoukou	Dotoukou	DOTOUKOU	Dotoukou	Dotoukou		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307182	10694365	14.007	10.0327	14:00:25N	10:01:58E	32PPA1152448744	ND32-07	P	PPL		NG	07				N				RITILAMIRAM	Ritilamiram	Ritilamiram	RITILAMIRAM	Ritilamiram	Ritilamiram		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307186	10694369	14.0206	10.2064	14:01:14N	10:12:23E	32PPA3027750337	ND32-07	P	PPL		NG	07				N				DANGOJIA	Dan Gojia	Dan Gojia	DANGOJIA	Dan Gojia	Dan Gojia		2008-09-18	1,2,3,4	1			2008-09-19		
3	-1083060	-1606497	13.452251	3.594601	13:27:08N	3:35:41E	31PEQ6436287227	ND31-11	P	PPL		NG	03				N				KOANA	Koana	Koana	KOANA	Koana	Koana		2008-10-22	1,2,3,4,5	1			1993-09-01		
3	-1083019	-1606443	13.4489	3.2155	13:26:56N	3:12:56E	31PEQ2332686789	ND31-11	P	PPL		NG	03				N				KINEYE	Kineye	Kineye	KINEYE	Kineye	Kineye		2008-10-22	1,2,3,4,5	1			1993-09-01		
1	-1083016	-1606440	13.46	3.1116	13:27:36N	3:06:42E	31PEQ1207988009	ND31-11	P	PPL		NG	03				V				KIMIAKWARA	Kimia Kwara	Kimia Kwara	KIMIAKWARA	Kimia Kwara	Kimia Kwara		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1083016	-1606439	13.46	3.1116	13:27:36N	3:06:42E	31PEQ1207988009	ND31-11	P	PPL		NG	03				N				KIMIAKOARA	Kimia-Koara	Kimia-Koara	KIMIAKOARA	Kimia-Koara	Kimia-Koara		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	10306966	10694149	14.3929	10.0655	14:23:34N	10:03:56E	32PPA1487291445	ND32-07	P	PPL		NG	07				N				MARARA	Marara	Marara	MARARA	Marara	Marara		2008-09-18	1,2,3,4	1			2008-09-19		
1	10306967	10694150	14.3982	10.0354	14:23:54N	10:02:07E	32PPA1162492017	ND32-07	P	PPL		NG	07				N				KOLOLA	Kolola	Kolola	KOLOLA	Kolola	Kolola		2008-09-18	1,2,3,4	1			2008-09-19		
3	-1083136	-1606611	13.6036	3.54	13:36:13N	3:32:24E	31PER5841403952	ND31-11	P	PPL		NG	03				N				KOGOU	Kogou	Kogou	KOGOU	Kogou	Kogou		2008-10-22	1,2,3,4,5	1			1993-09-01		
1	10307220	10694403	14.0249	10.7	14:01:30N	10:42:00E	32PPA8358851140	ND32-08	P	PPL		NG	07				N				NGASADIEOUA	Nga Sadiéoua	Nga Sadieoua	NGASADIEOUA	Nga Sadiéoua	Nga Sadieoua		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307222	10694405	14.0173	10.7439	14:01:02N	10:44:38E	32PPA8833750334	ND32-08	P	PPL		NG	07				N				BOULAMA	Boulama	Boulama	BOULAMA	Boulama	Boulama		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307223	10694406	14.0197	10.7364	14:01:11N	10:44:11E	32PPA8752550594	ND32-08	P	PPL		NG	07				N				BOULAMAGANA	Boulama Gana	Boulama Gana	BOULAMAGANA	Boulama Gana	Boulama Gana		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307224	10694407	14.0571	10.7109	14:03:26N	10:42:39E	32PPA8474054711	ND32-08	P	PPL		NG	07				N				KOUYOMARI	Kouyomari	Kouyomari	KOUYOMARI	Kouyomari	Kouyomari		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307225	10694408	14.0873	10.6878	14:05:14N	10:41:16E	32PPA8222158035	ND32-08	P	PPL		NG	07				N				DODORI	Dodori	Dodori	DODORI	Dodori	Dodori		2008-09-18	1,2,3,4	1			2008-09-19		
3	-1084682	-1608727	13.2044	3.6959	13:12:16N	3:41:45E	31PEQ7540459844	ND31-11	P	PPL		NG	03				N				NASSAMNE	Nassamné	Nassamne	NASSAMNE	Nassamné	Nassamne		2008-10-22	1,2,3,4,5	1			1993-09-01		
1	-1084677	-1608714	13.1106	3.4051	13:06:38N	3:24:18E	31PEQ4391049402	ND31-11	P	PPL		NG	03				V				NAREKEYNA	Naré Keyna	Nare Keyna	NAREKEYNA	Naré Keyna	Nare Keyna		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1084677	-1608713	13.1106	3.4051	13:06:38N	3:24:18E	31PEQ4391049402	ND31-11	P	PPL		NG	03				N				NAREKAINA	Naré-Kaïna	Nare-Kaina	NAREKAINA	Naré-Kaïna	Nare-Kaina		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	10307211	10694394	14.0275	10.6107	14:01:39N	10:36:39E	32PPA7394051360	ND32-08	P	PPL		NG	07				N				KOURNAOUA	Kournaoua	Kournaoua	KOURNAOUA	Kournaoua	Kournaoua		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307212	10694395	14.0082	10.5752	14:00:30N	10:34:31E	32PPA7012049199	ND32-08	P	PPL		NG	07				N				TAMSOUGOUAKILAKAMA	Tamsougoua Kilakama	Tamsougoua Kilakama	TAMSOUGOUAKILAKAMA	Tamsougoua Kilakama	Tamsougoua Kilakama		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307213	10694396	14.0579	10.6448	14:03:28N	10:38:41E	32PPA7760054749	ND32-08	P	PPL		NG	07				N				DEMBAOUA	Dembaoua	Dembaoua	DEMBAOUA	Dembaoua	Dembaoua		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307214	10694397	14.0363	10.6212	14:02:11N	10:37:16E	32PPA7506852342	ND32-08	P	PPL		NG	07				N				ADJIKOULERAM	Adji Kouléram	Adji Kouleram	ADJIKOULERAM	Adji Kouléram	Adji Kouleram		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307215	10694398	14.0208	10.6261	14:01:15N	10:37:34E	32PPA7560950631	ND32-08	P	PPL		NG	07				N				GUEBTER	Guébtèr	Guebter	GUEBTER	Guébtèr	Guebter		2008-09-18	1,2,3,4	1			2008-09-19		
1	10307217	10694400	14.02	10.6517	14:01:12N	10:39:06E	32PPA7837550561	ND32-08	P	PPL		NG	07				N				KOULANKARGUI	Koulankargui	Koulankargui	KOULANKARGUI	Koulankargui	Koulankargui		2008-09-18	1,2,3,4	1			2008-09-19		
1	-1082997	-1606415	13.6128	3.4803	13:36:46N	3:28:49E	31PER5195404956	ND31-11	P	PPL		NG	03				N				KIBATOMBO	Kiba-Tombo	Kiba-Tombo	KIBATOMBO	Kiba-Tombo	Kiba-Tombo		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1082995	-1606413	13.6277	3.455	13:37:40N	3:27:18E	31PER4921406598	ND31-11	P	PPL		NG	03				N				KIBAAMADOU	Kiba-Amadou	Kiba-Amadou	KIBAAMADOU	Kiba-Amadou	Kiba-Amadou		2008-10-22	1,2,3,4,5	1			2008-10-22		
3	-1082992	-1606406	13.3309	3.844	13:19:51N	3:50:38E	31PEQ9140573884	ND31-11	P	PPL		NG	03				N				KIAMELI	Kiaméli	Kiameli	KIAMELI	Kiaméli	Kiameli		2008-10-22	1,2,3,4,5	1			1993-09-01		
